"1.產品代號","2.產品名稱","3.產品名稱延長(次品名)","4.平均成本","5.銷售單價一","6.銷售單價二","7.銷售單價三","8.銷售單價四","9.最低售價","10.建議售價","11.備註","12.固定安全量","13.安全量是否自動計算","14.安全量自動計算天數","15.採購系數","16.自動安全量","17.是否依安全量採購","18.安全量採購倍數","19.列入自動轉採購","20.驗貨列出","21.撿貨單列出","22.EAN13碼","23.Code128","24.外部碼","25.顏色","26.尺寸","27.供應廠商代號","28.預估成本","評估成本單價","29.產地國別","30.保存期限天數","31.即期品","32.到期通知天數","33.數量為零自動下架","34.若有下採購單自動上架","35.持續上架","36.停止上架","37.第一次進貨自動上架","38.促銷品","39.不允許客戶下架","40.上架日期區間起","41.上架日期區間迄","42.通知採購1","43.通知採購2","44.通知採購3","45.通知採購4","46.所有數字按照比例升降","47.每層的銷售單價1","48.每層的銷售單價2","49.每層的銷售單價3","50.每層的銷售單價4","51.本產品只上經銷商網站(B2B)","52.店長推薦","53.簡要說明1","54.簡要說明2","55.簡要說明3","56.網路建議售價","57.建立日期","58.缺貨到貨天數","59.網路最低價","60.相同類別排序為前","61.預定到貨日期","62.網站顯示實際庫存","63.預購日期區間起","64.預購日期區間迄","65.促銷數量","66.促銷品金額","67.促銷敘述","68.B品區數量","69.B品售價","70.B品敘述","71.經銷商特價","72.經銷商特價有效日期區間起","73.經銷商特價有效日期區間訖","74.網路特價","75.網路特價有效日期區間起","76.網路特價有效日期區間訖","77.促銷日期/紅利可調整倍數","78.促銷日期結束然後調回幾倍","79.促銷日期有效日期區間起","80.促銷日期有效日期區間訖","81.POS特價(含稅)","82.POS特價日期起","83.POS特價日期迄","84.進貨預設分倉","85.銷貨預設分倉","86.發票明細名稱","87.溫層代號 0:常溫1:冷藏2:冷凍","88.稅別 1:應稅2:零稅3:免稅","89.單品重量(公斤)","90.單品體積(長)cm","91.單品體積(寬)cm","92.單品體積(高)cm","93.包裝重量(公斤)","94.包裝體積(長)cm","95.包裝體積(寬)cm","96.包裝體積(高)cm","97.成箱重量(公斤)","98.成箱體積(長)cm","99.成箱體積(寬)cm","100.成箱體積(高)cm","101.最低訂購量","102.包裝數量","103.裝箱數量","104.列入批次轉出貨","105.關稅","106.API庫存同步-YAHOO購物中心","107.API庫存同步-YAHOO超級商城","108.API庫存同步-MOMO購物中心","109.API庫存同步-MOMO摩天商城","110.API庫存同步-91APP","111.採購連結","112.新品異動日期(民國年/月/日)","113.允許子件變更","114.商品採購備註","115.類別代碼蝦皮","116.類別代碼露天","117.類別代碼Yahoo拍賣","海關編碼(英數11碼)","內部備註","材質","包裝方式","庫存總數量"
="009690",(泡泡瑪特)尋找MOKOKO,,"490","420","420","0","0","0","420",,"0","1","15","0","0","0","1","1","1","1",,="009690",,,,="34","0","490",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"26"
="009691",財源廣進招財貓,,"60","160","150","0","0","0","160",,"0","1","15","0","0","0","1","1","1","1",,="009691",,,,="34","0","60",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"2"
="009692",(泡泡瑪特)聚光燈下十三周年系列,,"230","280","280","0","0","0","280",,"0","1","15","0","0","0","1","1","1","1",,="009692",,,,="34","0","230",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"18"
="009693",BOB怪奇守護者糖膠毛絨,,"500","580","580","0","0","0","580",,"0","1","15","0","0","0","1","1","1","1",,="009693",,,,="34","0","500",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"3"
="009694",(動漫公仔)小愛-Palverse Pale我推的孩子,,"625","690","640","0","0","0","690",,"0","1","15","0","0","0","1","1","1","1",,="009694",,,,="26","0","625",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"6"
="009695",(動漫公仔)阿奎亞-Palverse Pale我推的孩子,,"625","690","670","0","0","0","690",,"0","1","15","0","0","0","1","1","1","1",,="009695",,,,="26","0","625",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"3"
="009696",(動漫公仔)露比-Palverse Pale我推的孩子,,"625","399","399","0","0","0","399",,"0","1","15","0","0","0","1","1","1","1",,="009696",,,,="26","0","625",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"4"
="009697",(動漫公仔)有馬佳奈-Palverse Pale我推的孩子,,"625","450","450","0","0","0","450",,"0","1","15","0","0","0","1","1","1","1",,="009697",,,,="26","0","625",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"0"
="009698",(Palverse盒玩)為美好的世界獻上祝福,,"200","300","280","0","0","0","300",,"0","1","15","0","0","0","1","1","1","1",,="009698",,,,="26","0","200",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"0"
="009699",(Palverse盒玩)鏈鋸人,,"200","315","295","0","0","0","315",,"0","1","15","0","0","0","1","1","1","1",,="009699",,,,="26","0","200",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"0"
="009700",(一番賞)火影忍者 疾風傳 - 映照心靈的赤色之瞳 四店,,"228.75","9999","9999","0","0","0","9999",Rin,"0","1","15","0","0","0","1","1","1","1",,="009700",,,,="32","0","228.75",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.05,"0",,,,,,,,,"0"
="009701",(一番賞)《吉伊卡哇》～大家一起吃拉麵～(4店),,"232","9999","9999","0","0","0","9999",,"0","1","15","0","0","0","1","1","1","1",,="009701",,,,="32","0","232",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.05,"0",,,,,,,,,"0"
="009702",(二手)實況野球2019#0.5(日文)(裸卡),,"50","500","450","0","0","0","500",,"0","1","15","0","0","0","1","1","1","1",,="009702",,,,="15","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"0"
="009703",排球少年海報燈箱,,"75","50","50","0","0","0","50",,"0","1","15","0","0","0","1","1","1","1",,="009703",,,,="11","0","75",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.06,"0",,,,,,,,,"1"
="009704",#XBOX無線控制器(冰雪白),,"1376.3735449735","1890","1840","0","0","0","1890",,"0","1","15","0","0","0","1","1","1","1",,="009704",,,,="19","0","1376.3735449735",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.07,"0",,,,,,,,,"0"
="009705",(二手)NS 神明在上 Zengeon(中),,"100","500","450","0","0","0","500",,"0","1","15","0","0","0","1","1","1","1",,="009705",,,,="15","0","100",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.07,"0",,,,,,,,,"0"
="009706",(二手)PS5 MOTO GP24(中)#2,,"550","900","850","0","0","0","900",,"0","1","15","0","0","0","1","1","1","1",,="009706",,,,="15","0","550",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.07,"0",,,,,,,,,"0"
="009707",(D)NS 席德·梅爾的文明帝國VII(中),,"1066.66666666667","1590","1540","0","0","0","1590",,"0","1","15","0","0","0","1","1","1","1",,="009707",,,,="25","0","1066.66666666667",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"3"
="009708",#PS5 席德·梅爾的文明帝國VII(中),,"1462.50000000001","1790","1740","0","0","0","1790",,"0","1","15","0","0","0","1","1","1","1",,="009708",,,,="25","0","1462.50000000001",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"5"
="009709",(E)NS魅影破壞者:戰鬥樂園終極版(中),,"690","800","770","0","0","0","800",,"0","1","15","0","0","0","1","1","1","1",,="009709",,,,="03","0","690",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009710",廢料,,"2300","2690","2640","0","0","0","2690",,"0","1","15","0","0","0","1","1","1","1",,="009710",,,,="03","0","2300",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009711",(D)NS合金彈頭戰略版(中)#越南大戰,,"1000","1250","1200","0","0","0","1250",,"0","1","15","0","0","0","1","1","1","1",,="009711",,,,="11","0","1000",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"1"
="009712",#PS5 合金彈頭戰略版(中)#越南大戰,,"1070","1250","1200","0","0","0","1250",,"0","1","15","0","0","0","1","1","1","1",,="009712",,,,="03","0","1070",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"2"
="009713",(B)傳奇小釣手(中),,"530","990","960","0","0","0","990",,"0","1","15","0","0","0","1","1","1","1",,="009713",,,,="03","0","530",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009714",(Palverse盒玩)少女樂團派對動畫Its,,"215","315","295","0","0","0","315",,"0","1","15","0","0","0","1","1","1","1",,="009714",,,,="11","0","215",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009715",(中)透明娃娃包(黑),,"50","120","110","0","0","0","120",,"0","1","15","0","0","0","1","1","1","1",,="009715",,,,="01","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009716",(大)透明娃娃包(黑),,"55","190","180","0","0","0","190",,"0","1","15","0","0","0","1","1","1","1",,="009716",,,,="01","0","55",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"28"
="009717",(娃衣)舞龍舞獅,,"40","150","140","0","0","0","150",,"0","1","15","0","0","0","1","1","1","1",,="009717",,,,="01","0","40",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009718",(百盛維修)霍爾類比左右都換#4.5,,"450","1000","0","0","0","0","1000",,"0","1","15","0","0","0","1","1","1","1",,="009718",,,,="18","0","450",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.08,"0",,,,,,,,,"0"
="009719",(一番賞)【葬送的芙莉蓮】永恆之旅(四店),,"212.27","99999","99999","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="009719",,,,="31","0","212.27",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.10,"0",,,,,,,,,"0"
="009720",(一番賞)線條偵探(5店),,"216.25","9999","9999","0","0","0","9999",,"0","1","15","0","0","0","1","1","1","1",,="009720",,,,="31","0","216.25",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.10,"0",,,,,,,,,"0"
="009721",BE@RBRICK庫柏力克熊49代,,"91","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="009721",,,,="38","0","91",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.10,"0",,,,,,,,,"0"
="009722",第3彈帽子-吉伊卡哇大毛絨掛件盲盒,,"154.316770186335","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="009722",,,,="34","0","154.316770186335",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009723",(盲盒)殭屍派對三代盲盒,,"304.838709677418","400","380","0","0","0","400",,"0","1","15","0","0","0","1","1","1","1",,="009723",,,,="24","0","304.838709677418",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009724",SAMSAM大力招財貓盲盒,,"180","260","240","0","0","0","260",,"0","1","15","0","0","0","1","1","1","1",,="009724",,,,="34","0","180",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009725",福福貼貼本命大神盲盒,,"400","500","480","0","0","0","500",,"0","1","15","0","0","0","1","1","1","1",,="009725",,,,="34","0","400",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009726",霉霉黑暗森林盲盒,,"300","400","380","0","0","0","400",,"0","1","15","0","0","0","1","1","1","1",,="009726",,,,="34","0","300",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009727",(盲盒)飛天小女警手錶盲盒,,"130","220","200","0","0","0","220",,"0","1","15","0","0","0","1","1","1","1",,="009727",,,,="34","0","130",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009728",(盲盒)櫻桃小丸子搪小偶M,,"255","320","320","0","0","0","320",,"0","1","15","0","0","0","1","1","1","1",,="009728",,,,="34","0","255",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"2"
="009729",(盲盒)小熊蟲躲貓貓,,"235","300","300","0","0","0","300",,"0","1","15","0","0","0","1","1","1","1",,="009729",,,,="34","0","235",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"6"
="009730",娃三歲過大年,,"365","380","375","0","0","0","380",,"0","1","15","0","0","0","1","1","1","1",,="009730",,,,="34","0","365",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"24"
="009731",萌佛駕到,,"430","530","510","0","0","0","530",,"0","1","15","0","0","0","1","1","1","1",,="009731",,,,="34","0","430",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009732",(二手)NS 妖精劍士(中)(裸卡)#0.5,,"50","200","150","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="009732",,,,="15","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.11,"0",,,,,,,,,"0"
="009733",PS5 Access 控制器,,"2500","2780","2730","0","0","0","2780",,"0","1","15","0","0","0","1","1","1","1",,="009733",,,,="23","0","2500",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
="009734",#PS5 WRC 10(中),,"487.5","990","960","0","0","0","990",,"0","1","15","0","0","0","1","1","1","1",,="009734",,,,="25","0","487.5",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"3"
="009735",#PS5 惡靈古堡2重製版(中),,"755","990","960","0","0","0","990",,"0","1","15","0","0","0","1","1","1","1",,="009735",,,,="19","0","755",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
="009736",(景品)怪獸8號(四之宮琪歌露一般色ver.)TOONIZE公仔,,"368","580","560","0","0","0","580",,"0","1","15","0","0","0","1","1","1","1",,="009736",,,,="35","0","368",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
="009737",(景品)夢到兔女郎學姊(櫻島麻衣睡衣ver.)Luminasta,,"420","580","560","0","0","0","580",,"0","1","15","0","0","0","1","1","1","1",,="009737",,,,="35","0","420",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
="009738",(景品)Luminasta安妮亞&彭德 mission extend,,"420","580","560","0","0","0","580",,"0","1","15","0","0","0","1","1","1","1",,="009738",,,,="41","0","420",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
="009739",PetitramaEX哥吉拉 1.0 從零開始到負1(開窗),,"1752","1990","1990","0","0","0","1990",,"0","1","15","0","0","0","1","1","1","1",,="009739",,,,="35","0","1752",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,114.02.12,"0",,,,,,,,,"0"
